route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
20260011,21712,16062300,KOFINOU ST.,20260011,0
20260012,21712,16062301,MARI,20260012,1
20260011,21712,16062302,KOFINOU ST.,20260011,0
20260012,21712,16062303,MARI,20260012,1
20280011,21712,16062304,KOFINOU STATION,20280011,0
20280012,21712,16062305,ODOU,20280012,1
20280011,21712,16062306,KOFINOU STATION,20280011,0
20280012,21712,16062307,ODOU,20280012,1
20280011,21712,16062308,KOFINOU STATION,20280011,0
20280012,21712,16062309,ODOU,20280012,1
20280011,21712,16062310,KOFINOU STATION,20280011,0
20280012,21712,16062311,ODOU,20280012,1
20340011,21712,16062312,KOFINOU ST.,20340011,0
20340012,21712,16062313,LARNACA ST.,20340012,1
20340011,21712,16062314,KOFINOU ST.,20340011,0
20340012,21712,16062315,LARNACA ST.,20340012,1
20340011,21712,16062316,KOFINOU ST.,20340011,0
20340012,21712,16062317,LARNACA ST.,20340012,1
20340011,21712,16062318,KOFINOU ST.,20340011,0
20340012,21712,16062319,LARNACA ST.,20340012,1
20080021,21712,16062320,Kamares-TradeZone,20080021,0
20080021,21712,16062321,Kamares-TradeZone,20080021,0
20090011,21712,16062322,VERGINA,20090011,0
20090012,21712,16062323,LARNACA STATION,20090012,1
20290011,21712,16062324,KOFINOU ST.,20290011,0
20290012,21712,16062325,AGIOI VAVATSINIAS,20290012,1
20290011,21712,16062326,KOFINOU ST.,20290011,0
20290012,21712,16062327,AGIOI VAVATSINIAS,20290012,1
20290011,21712,16062328,KOFINOU ST.,20290011,0
20290012,21712,16062329,AGIOI VAVATSINIAS,20290012,1
20290011,21712,16062330,KOFINOU ST.,20290011,0
20290012,21712,16062331,AGIOI VAVATSINIAS,20290012,1
20300021,21712,16062332,Alampra Station,20300021,0
20300022,21712,16062333,Vavatsinia,20300022,1
20300021,21712,16062334,Alampra Station,20300021,0
20300022,21712,16062335,Vavatsinia,20300022,1
20300021,21712,16062336,Alampra Station,20300021,0
20300022,21712,16062337,Vavatsinia,20300022,1
20300021,21712,16062338,Alampra Station,20300021,0
20300022,21712,16062339,Vavatsinia,20300022,1
20060011,21712,16062340,TERSEFANOU,20060011,0
20060012,21712,16062341,LARNACA STATION,20060012,1
20270011,21712,16062342,KOFINOU STATION,20270011,0
20270012,21712,16062343,MARONI,20270012,1
20270011,21712,16062344,KOFINOU STATION,20270011,0
20270012,21712,16062345,MARONI,20270012,1
20070011,21712,16062346,KALO CHORIO,20070011,0
20070022,21712,16062347,Larnaca Station,20070022,1
20070011,21712,16062348,KALO CHORIO,20070011,0
20070012,21712,16062349,LARNACA STATION,20070012,1
20320011,21712,16062350,KOFINOU STATION,20320011,0
20320012,21712,16062351,PENTASCHINOS,20320012,1
20320011,21712,16062352,KOFINOU STATION,20320011,0
20320012,21712,16062353,PENTASCHINOS,20320012,1
20320011,21712,16062354,KOFINOU STATION,20320011,0
20320012,21712,16062355,PENTASCHINOS,20320012,1
20320011,21712,16062356,KOFINOU STATION,20320011,0
20320012,21712,16062357,PENTASCHINOS,20320012,1
20320011,21712,16062358,KOFINOU STATION,20320011,0
20330012,21712,16062359,LARNACA STATION,20330012,1
20330011,21712,16062360,ZYGI,20330011,0
20330012,21712,16062361,LARNACA STATION,20330012,1
20330011,21712,16062362,ZYGI,20330011,0
20330012,21712,16062363,LARNACA STATION,20330012,1
20330011,21712,16062364,ZYGI,20330011,0
20380052,21712,16062365,Larnaca station,20380052,1
20380041,21712,16062366,Kofinou Station,20380041,0
20380042,21712,16062367,Larnaca Station,20380042,1
20380041,21712,16062368,Kofinou Station,20380041,0
20380042,21712,16062369,Larnaca Station,20380042,1
20380051,21712,16062370,Kofinou Station,20380051,0
20390051,21712,16062371,Larnaca Station,20390051,0
20390032,21712,16062372, Kofinou Station,20390032,1
20390031,21712,16062373,Larnaca Station,20390031,0
20390052,21712,16062374,Kofinou Station,20390052,1
20390031,21712,16062375,Larnaca Station,20390031,0
20390032,21712,16062376, Kofinou Station,20390032,1
20000011,21712,16062377,Pervolia,20000011,0
20000012,21712,16062378,Larnaca Station,20000012,1
20030011,21712,16062379,DROMOLAXIA,20030011,0
20030012,21712,16062380,Larnaca Station,20030012,1
20080021,21712,16062381,Kamares-TradeZone,20080021,0
20080021,21712,16062382,Kamares-TradeZone,20080021,0
20120041,21712,16062383,Pyla,20120041,0
20120022,21712,16062384,LARNACA STATION,20120022,1
20160011,21712,16062385,ARADIPPOU,20160011,0
20160012,21712,16062386,LARNACA STATION,20160012,1
20170011,21712,16062387,LARNACA STATION,20170011,0
20170011,21712,16062388,LARNACA STATION,20170011,0
20170011,21712,16062389,LARNACA STATION,20170011,0
20190011,21712,16062390,FAROS,20190011,0
20190012,21712,16062391,Larnaca Station,20190012,1
20190011,21712,16062392,FAROS,20190011,0
20190022,21712,16062393,LARNACA STATION,20190022,1
20190011,21712,16062394,FAROS,20190011,0
20190022,21712,16062395,LARNACA STATION,20190022,1
20190011,21712,16062396,FAROS,20190011,0
20190022,21712,16062397,LARNACA STATION,20190022,1
20370022,21712,16062398,LARNACA STATION,20370022,1
20370011,21712,16062399,DELIKIPOS,20370011,0
20370012,21712,16062400,LARNACA ST.,20370012,1
20370011,21712,16062401,DELIKIPOS,20370011,0
20370012,21712,16062402,LARNACA ST.,20370012,1
20370021,21712,16062403,DELIKIPOS,20370021,0
20040011,21712,16062404,Troulloi,20040011,0
20040012,21712,16062405,Larnaca Station,20040012,1
20040011,21712,16062406,Troulloi,20040011,0
20040012,21712,16062407,Larnaca Station,20040012,1
20040011,21712,16062408,Troulloi,20040011,0
20040012,21712,16062409,Larnaca Station,20040012,1
20110011,21712,16062410,MALL via Drosia,20110011,0
20110012,21712,16062411,LARNACA STATION,20110012,1
20110011,21712,16062412,MALL via Drosia,20110011,0
20110012,21712,16062413,LARNACA STATION,20110012,1
20150021,21712,16062414,AIRPORT,20150021,0
20150012,21712,16062415,DEKELEIA,20150012,1
20150011,21712,16062416,AIRPORT,20150011,0
20150012,21712,16062417,DEKELEIA,20150012,1
20150011,21712,16062418,AIRPORT,20150011,0
20150012,21712,16062419,DEKELEIA,20150012,1
20150011,21712,16062420,AIRPORT,20150011,0
20360022,21712,16062421,Larnaca Station,20360022,1
20360011,21712,16062422,Alampra Station,20360011,0
20360012,21712,16062423,Larnaca Station,20360012,1
20360021,21712,16062424,Alampra Station,20360021,0
20360012,21712,16062425,Larnaca Station,20360012,1
20360011,21712,16062426,Alampra Station,20360011,0
20010021,21712,16062427,Aradippou,20010021,0
20010022,21712,16062428,Larnaca Station,20010022,1
20010021,21712,16062429,Aradippou,20010021,0
20010022,21712,16062430,Larnaca Station,20010022,1
20050011,21712,16062431,OROKLINI,20050011,0
20050012,21712,16062432,Larnaca Station,20050012,1
20050011,21712,16062433,OROKLINI,20050011,0
20050012,21712,16062434,Larnaca Station,20050012,1
20090011,21712,16062435,VERGINA,20090011,0
20090012,21712,16062436,LARNACA STATION,20090012,1
20100021,21712,16062437,Livadia,20100021,0
20350011,21712,16062438,RIZOELIA,20350011,0
20350012,21712,16062439,KOFINOU STATION,20350012,1
20410021,21712,16062440,Larnaca Station,20410021,0
20410012,21712,16062441,ATHIENOU,20410012,1
20410011,21712,16062442,LARNACA ST.,20410011,0
20410012,21712,16062443,ATHIENOU,20410012,1
20410011,21712,16062444,LARNACA ST.,20410011,0
20410022,21712,16062445,Athienou,20410022,1
20120041,21712,16062446,Pyla,20120041,0
20120042,21712,16062447,Larnaca,20120042,1
20120041,21712,16062448,Pyla,20120041,0
20120042,21712,16062449,Larnaca,20120042,1
20120041,21712,16062450,Pyla,20120041,0
20120042,21712,16062451,Larnaca,20120042,1
20120041,21712,16062452,Pyla,20120041,0
20120042,21712,16062453,Larnaca,20120042,1
20120041,21712,16062454,Pyla,20120041,0
20120042,21712,16062455,Larnaca,20120042,1
20120041,21712,16062456,Pyla,20120041,0
20120042,21712,16062457,Larnaca,20120042,1
20170011,21712,16062458,LARNACA STATION,20170011,0
20170011,21712,16062459,LARNACA STATION,20170011,0
20170011,21712,16062460,LARNACA STATION,20170011,0
20150021,21712,16062461,AIRPORT,20150021,0
20150012,21712,16062462,DEKELEIA,20150012,1
20150011,21712,16062463,AIRPORT,20150011,0
20150012,21712,16062464,DEKELEIA,20150012,1
20150011,21712,16062465,AIRPORT,20150011,0
20150012,21712,16062466,DEKELEIA,20150012,1
20150011,21712,16062467,AIRPORT,20150011,0
20150012,21712,16062468,DEKELEIA,20150012,1
20150031,21712,16062469,LARNACA STATION,20150031,0
20180011,21712,16062470,RIZOELIA,20180011,0
20180012,21712,16062471,Larnaca Station,20180012,1
20180011,21712,16062472,RIZOELIA,20180011,0
20180012,21712,16062473,Larnaca Station,20180012,1
20180011,21712,16062474,RIZOELIA,20180011,0
20180012,21712,16062475,Larnaca Station,20180012,1
20180011,21712,16062476,RIZOELIA,20180011,0
20180012,21712,16062477,Larnaca Station,20180012,1
20120041,21712,16062478,Pyla,20120041,0
20120042,21712,16062479,Larnaca,20120042,1
20170011,21712,16062480,LARNACA STATION,20170011,0
20170011,21712,16062481,LARNACA STATION,20170011,0
20030011,21712,16062482,DROMOLAXIA,20030011,0
20030012,21712,16062483,Larnaca Station,20030012,1
20030011,21712,16062484,DROMOLAXIA,20030011,0
20030012,21712,16062485,Larnaca Station,20030012,1
20030011,21712,16062486,DROMOLAXIA,20030011,0
20030012,21712,16062487,Larnaca Station,20030012,1
20030011,21712,16062488,DROMOLAXIA,20030011,0
20030012,21712,16062489,Larnaca Station,20030012,1
20150021,21712,16062490,AIRPORT,20150021,0
20150012,21712,16062491,DEKELEIA,20150012,1
20150011,21712,16062492,AIRPORT,20150011,0
20150012,21712,16062493,DEKELEIA,20150012,1
20150011,21712,16062494,AIRPORT,20150011,0
20150012,21712,16062495,DEKELEIA,20150012,1
20150011,21712,16062496,AIRPORT,20150011,0
20150012,21712,16062497,DEKELEIA,20150012,1
20150031,21712,16062498,LARNACA STATION,20150031,0
20060011,21712,16062499,TERSEFANOU,20060011,0
20060012,21712,16062500,LARNACA STATION,20060012,1
20080021,21712,16062501,Kamares-TradeZone,20080021,0
20080021,21712,16062502,Kamares-TradeZone,20080021,0
20080021,21712,16062503,Kamares-TradeZone,20080021,0
20000011,21712,16062504,Pervolia,20000011,0
20000012,21712,16062505,Larnaca Station,20000012,1
20090011,21712,16062506,VERGINA,20090011,0
20090012,21712,16062507,LARNACA STATION,20090012,1
20090011,21712,16062508,VERGINA,20090011,0
20090012,21712,16062509,LARNACA STATION,20090012,1
20100021,21712,16062510,Livadia,20100021,0
20100021,21712,16062511,Livadia,20100021,0
20100021,21712,16062512,Livadia,20100021,0
20160011,21712,16062513,ARADIPPOU,20160011,0
20160012,21712,16062514,LARNACA STATION,20160012,1
20160011,21712,16062515,ARADIPPOU,20160011,0
20160012,21712,16062516,LARNACA STATION,20160012,1
20160011,21712,16062517,ARADIPPOU,20160011,0
20160012,21712,16062518,LARNACA STATION,20160012,1
20150021,21712,16062519,AIRPORT,20150021,0
20150012,21712,16062520,DEKELEIA,20150012,1
20150011,21712,16062521,AIRPORT,20150011,0
20150012,21712,16062522,DEKELEIA,20150012,1
20150011,21712,16062523,AIRPORT,20150011,0
20150012,21712,16062524,DEKELEIA,20150012,1
20150011,21712,16062525,AIRPORT,20150011,0
20150012,21712,16062526,DEKELEIA,20150012,1
20150031,21712,16062527,LARNACA STATION,20150031,0
20400022,21712,16062528,Larnaca Station,20400022,1
20400021,21712,16062529,Kofinou Station,20400021,0
20400022,21712,16062530,Larnaca Station,20400022,1
20400021,21712,16062531,Kofinou Station,20400021,0
20400022,21712,16062532,Larnaca Station,20400022,1
20400021,21712,16062533,Kofinou Station,20400021,0
20120041,21712,16062534,Pyla,20120041,0
20120042,21712,16062535,Larnaca,20120042,1
20120041,21712,16062536,Pyla,20120041,0
20120042,21712,16062537,Larnaca,20120042,1
20170011,21712,16062538,LARNACA STATION,20170011,0
20170011,21712,16062539,LARNACA STATION,20170011,0
20170011,21712,16062540,LARNACA STATION,20170011,0
20110011,21712,16062541,MALL via Drosia,20110011,0
20110012,21712,16062542,LARNACA STATION,20110012,1
20110011,21712,16062543,MALL via Drosia,20110011,0
20110012,21712,16062544,LARNACA STATION,20110012,1
20110011,21712,16062545,MALL via Drosia,20110011,0
20110012,21712,16062546,LARNACA STATION,20110012,1
20010011,21712,16062547,Aradippou,20010011,0
20010012,21712,16062548,Larnaca Station,20010012,1
20010011,21712,16062549,Aradippou,20010011,0
20010012,21712,16062550,Larnaca Station,20010012,1
20010011,21712,16062551,Aradippou,20010011,0
20010012,21712,16062552,Larnaca Station,20010012,1
20060011,21712,16062553,TERSEFANOU,20060011,0
20060012,21712,16062554,LARNACA STATION,20060012,1
20000011,21712,16062555,Pervolia,20000011,0
20000012,21712,16062556,Larnaca Station,20000012,1
20000011,21712,16062557,Pervolia,20000011,0
20000012,21712,16062558,Larnaca Station,20000012,1
20000011,21712,16062559,Pervolia,20000011,0
20000012,21712,16062560,Larnaca Station,20000012,1
20150021,21712,16062561,AIRPORT,20150021,0
20150012,21712,16062562,DEKELEIA,20150012,1
20150011,21712,16062563,AIRPORT,20150011,0
20150012,21712,16062564,DEKELEIA,20150012,1
20150011,21712,16062565,AIRPORT,20150011,0
20150012,21712,16062566,DEKELEIA,20150012,1
20150011,21712,16062567,AIRPORT,20150011,0
20150012,21712,16062568,DEKELEIA,20150012,1
20150031,21712,16062569,LARNACA STATION,20150031,0
20050011,21712,16062570,OROKLINI,20050011,0
20050012,21712,16062571,Larnaca Station,20050012,1
20090011,21712,16062572,VERGINA,20090011,0
20090012,21712,16062573,LARNACA STATION,20090012,1
20090011,21712,16062574,VERGINA,20090011,0
20090012,21712,16062575,LARNACA STATION,20090012,1
20090011,21712,16062576,VERGINA,20090011,0
20090012,21712,16062577,LARNACA STATION,20090012,1
20090011,21712,16062578,VERGINA,20090011,0
20090012,21712,16062579,LARNACA STATION,20090012,1
20090011,21712,16062580,VERGINA,20090011,0
20090012,21712,16062581,LARNACA STATION,20090012,1
20100021,21712,16062582,Livadia,20100021,0
20100021,21712,16062583,Livadia,20100021,0
20100021,21712,16062584,Livadia,20100021,0
20040011,21712,16062585,Troulloi,20040011,0
20040012,21712,16062586,Larnaca Station,20040012,1
20040011,21712,16062587,Troulloi,20040011,0
20040012,21712,16062588,Larnaca Station,20040012,1
20170011,21712,16062589,LARNACA STATION,20170011,0
20170011,21712,16062590,LARNACA STATION,20170011,0
20060011,21712,16062591,TERSEFANOU,20060011,0
20060012,21712,16062592,LARNACA STATION,20060012,1
20050011,21712,16062593,OROKLINI,20050011,0
20050012,21712,16062594,Larnaca Station,20050012,1
20170011,21712,16062595,LARNACA STATION,20170011,0
20120041,21712,16062596,Pyla,20120041,0
20120042,21712,16062597,Larnaca,20120042,1
20030011,21712,16062598,DROMOLAXIA,20030011,0
20030012,21712,16062599,Larnaca Station,20030012,1
20030011,21712,16062600,DROMOLAXIA,20030011,0
20030012,21712,16062601,Larnaca Station,20030012,1
20040011,21712,16062602,Troulloi,20040011,0
20040012,21712,16062603,Larnaca Station,20040012,1
20040011,21712,16062604,Troulloi,20040011,0
20040012,21712,16062605,Larnaca Station,20040012,1
20120041,21712,16062606,Pyla,20120041,0
20120042,21712,16062607,Larnaca,20120042,1
20000011,21712,16062608,Pervolia,20000011,0
20000012,21712,16062609,Larnaca Station,20000012,1
20060011,21712,16062610,TERSEFANOU,20060011,0
20060012,21712,16062611,LARNACA STATION,20060012,1
20160011,21712,16062612,ARADIPPOU,20160011,0
20160012,21712,16062613,LARNACA STATION,20160012,1
20160011,21712,16062614,ARADIPPOU,20160011,0
20160012,21712,16062615,LARNACA STATION,20160012,1
20090011,21712,16062616,VERGINA,20090011,0
20090012,21712,16062617,LARNACA STATION,20090012,1
20090011,21712,16062618,VERGINA,20090011,0
20090012,21712,16062619,LARNACA STATION,20090012,1
20090011,21712,16062620,VERGINA,20090011,0
20090012,21712,16062621,LARNACA STATION,20090012,1
20120041,21712,16062622,Pyla,20120041,0
20120042,21712,16062623,Larnaca,20120042,1
20120041,21712,16062624,Pyla,20120041,0
20120042,21712,16062625,Larnaca,20120042,1
20170011,21712,16062626,LARNACA STATION,20170011,0
20170011,21712,16062627,LARNACA STATION,20170011,0
20050011,21712,16062628,OROKLINI,20050011,0
20050012,21712,16062629,Larnaca Station,20050012,1
20110011,21712,16062630,MALL via Drosia,20110011,0
20110012,21712,16062631,LARNACA STATION,20110012,1
20110011,21712,16062632,MALL via Drosia,20110011,0
20110012,21712,16062633,LARNACA STATION,20110012,1
20010011,21712,16062634,Aradippou,20010011,0
20010012,21712,16062635,Larnaca Station,20010012,1
20010011,21712,16062636,Aradippou,20010011,0
20010012,21712,16062637,Larnaca Station,20010012,1
20070011,21712,16062638,KALO CHORIO,20070011,0
20070012,21712,16062639,LARNACA STATION,20070012,1
20070021,21712,16062640,Kalo Chorio,20070021,0
20070012,21712,16062641,LARNACA STATION,20070012,1
20060011,21712,16062642,TERSEFANOU,20060011,0
20060012,21712,16062643,LARNACA STATION,20060012,1
20170011,21712,16062644,LARNACA STATION,20170011,0
20030011,21712,16062645,DROMOLAXIA,20030011,0
20030012,21712,16062646,Larnaca Station,20030012,1
20050011,21712,16062647,OROKLINI,20050011,0
20050012,21712,16062648,Larnaca Station,20050012,1
20050011,21712,16062649,OROKLINI,20050011,0
20050012,21712,16062650,Larnaca Station,20050012,1
20100021,21712,16062651,Livadia,20100021,0
20100021,21712,16062652,Livadia,20100021,0
20100021,21712,16062653,Livadia,20100021,0
20100021,21712,16062654,Livadia,20100021,0
20120041,21712,16062655,Pyla,20120041,0
20120042,21712,16062656,Larnaca,20120042,1
20120041,21712,16062657,Pyla,20120041,0
20120042,21712,16062658,Larnaca,20120042,1
20120041,21712,16062659,Pyla,20120041,0
20120042,21712,16062660,Larnaca,20120042,1
20120041,21712,16062661,Pyla,20120041,0
20120042,21712,16062662,Larnaca,20120042,1
20180011,21712,16062663,RIZOELIA,20180011,0
20180012,21712,16062664,Larnaca Station,20180012,1
20180011,21712,16062665,RIZOELIA,20180011,0
20180012,21712,16062666,Larnaca Station,20180012,1
20180011,21712,16062667,RIZOELIA,20180011,0
20180012,21712,16062668,Larnaca Station,20180012,1
20090011,21712,16062669,VERGINA,20090011,0
20090022,21712,16062670,Larnaca Station,20090022,1
20010011,21712,16062671,Aradippou,20010011,0
20010012,21712,16062672,Larnaca Station,20010012,1
20120041,21712,16062673,Pyla,20120041,0
20120042,21712,16062674,Larnaca,20120042,1
20260011,21712,16062675,KOFINOU ST.,20260011,0
20260012,21712,16062676,MARI,20260012,1
20260011,21712,16062677,KOFINOU ST.,20260011,0
20260012,21712,16062678,MARI,20260012,1
20000011,21712,16062679,Pervolia,20000011,0
20000012,21712,16062680,Larnaca Station,20000012,1
20030011,21712,16062681,DROMOLAXIA,20030011,0
20030012,21712,16062682,Larnaca Station,20030012,1
20080021,21712,16062683,Kamares-TradeZone,20080021,0
20060011,21712,16062684,TERSEFANOU,20060011,0
20060012,21712,16062685,LARNACA STATION,20060012,1
20190011,21712,16062686,FAROS,20190011,0
20190022,21712,16062687,LARNACA STATION,20190022,1
20010011,21712,16062688,Aradippou,20010011,0
20010012,21712,16062689,Larnaca Station,20010012,1
20270011,21712,16062690,KOFINOU STATION,20270011,0
20270012,21712,16062691,MARONI,20270012,1
20270011,21712,16062692,KOFINOU STATION,20270011,0
20270012,21712,16062693,MARONI,20270012,1
20040011,21712,16062694,Troulloi,20040011,0
20040012,21712,16062695,Larnaca Station,20040012,1
20100021,21712,16062696,Livadia,20100021,0
20120041,21712,16062697,Pyla,20120041,0
20120042,21712,16062698,Larnaca,20120042,1
20110011,21712,16062699,MALL via Drosia,20110011,0
20110012,21712,16062700,LARNACA STATION,20110012,1
20010011,21712,16062701,Aradippou,20010011,0
20010012,21712,16062702,Larnaca Station,20010012,1
20010011,21712,16062703,Aradippou,20010011,0
20010012,21712,16062704,Larnaca Station,20010012,1
20010011,21712,16062705,Aradippou,20010011,0
20010012,21712,16062706,Larnaca Station,20010012,1
20070011,21712,16062707,KALO CHORIO,20070011,0
20070012,21712,16062708,LARNACA STATION,20070012,1
20120041,21712,16062709,Pyla,20120041,0
20120042,21712,16062710,Larnaca,20120042,1
20410011,21712,16062711,LARNACA ST.,20410011,0
20410012,21712,16062712,ATHIENOU,20410012,1
20410011,21712,16062713,LARNACA ST.,20410011,0
20410012,21712,16062714,ATHIENOU,20410012,1
20410011,21712,16062715,LARNACA ST.,20410011,0
20410012,21712,16062716,ATHIENOU,20410012,1
20060011,21712,16062717,TERSEFANOU,20060011,0
20060012,21712,16062718,LARNACA STATION,20060012,1
20060011,21712,16062719,TERSEFANOU,20060011,0
20060012,21712,16062720,LARNACA STATION,20060012,1
20000011,21712,16062721,Pervolia,20000011,0
20000012,21712,16062722,Larnaca Station,20000012,1
20000011,21712,16062723,Pervolia,20000011,0
20000012,21712,16062724,Larnaca Station,20000012,1
20100021,21712,16062725,Livadia,20100021,0
20040011,21712,16062726,Troulloi,20040011,0
20040012,21712,16062727,Larnaca Station,20040012,1
20090011,21712,16062728,VERGINA,20090011,0
20090012,21712,16062729,LARNACA STATION,20090012,1
20090011,21712,16062730,VERGINA,20090011,0
20090012,21712,16062731,LARNACA STATION,20090012,1
20380042,21712,16062732,Larnaca Station,20380042,1
20380041,21712,16062733,Kofinou Station,20380041,0
20030011,21712,16062734,DROMOLAXIA,20030011,0
20030012,21712,16062735,Larnaca Station,20030012,1
20330012,21712,16062736,LARNACA STATION,20330012,1
20330011,21712,16062737,ZYGI,20330011,0
20330012,21712,16062738,LARNACA STATION,20330012,1
20330011,21712,16062739,ZYGI,20330011,0
20160011,21712,16062740,ARADIPPOU,20160011,0
20160012,21712,16062741,LARNACA STATION,20160012,1
20160011,21712,16062742,ARADIPPOU,20160011,0
20160012,21712,16062743,LARNACA STATION,20160012,1
20160011,21712,16062744,ARADIPPOU,20160011,0
20160012,21712,16062745,LARNACA STATION,20160012,1
20160011,21712,16062746,ARADIPPOU,20160011,0
20160012,21712,16062747,LARNACA STATION,20160012,1
20160011,21712,16062748,ARADIPPOU,20160011,0
20160012,21712,16062749,LARNACA STATION,20160012,1
20170011,21712,16062750,LARNACA STATION,20170011,0
20170011,21712,16062751,LARNACA STATION,20170011,0
20170011,21712,16062752,LARNACA STATION,20170011,0
20170011,21712,16062753,LARNACA STATION,20170011,0
20170011,21712,16062754,LARNACA STATION,20170011,0
20370012,21712,16062755,LARNACA ST.,20370012,1
20370011,21712,16062756,DELIKIPOS,20370011,0
20370012,21712,16062757,LARNACA ST.,20370012,1
20370011,21712,16062758,DELIKIPOS,20370011,0
20050011,21712,16062759,OROKLINI,20050011,0
20050012,21712,16062760,Larnaca Station,20050012,1
20110011,21712,16062761,MALL via Drosia,20110011,0
20110012,21712,16062762,LARNACA STATION,20110012,1
20110011,21712,16062763,MALL via Drosia,20110011,0
20110012,21712,16062764,LARNACA STATION,20110012,1
20150021,21712,16062765,AIRPORT,20150021,0
20150012,21712,16062766,DEKELEIA,20150012,1
20150011,21712,16062767,AIRPORT,20150011,0
20150012,21712,16062768,DEKELEIA,20150012,1
20150011,21712,16062769,AIRPORT,20150011,0
20150012,21712,16062770,DEKELEIA,20150012,1
20150011,21712,16062771,AIRPORT,20150011,0
20150012,21712,16062772,DEKELEIA,20150012,1
20150031,21712,16062773,LARNACA STATION,20150031,0
20080021,21712,16062774,Kamares-TradeZone,20080021,0
20120041,21712,16062775,Pyla,20120041,0
20120042,21712,16062776,Larnaca,20120042,1
20190011,21712,16062777,FAROS,20190011,0
20190022,21712,16062778,LARNACA STATION,20190022,1
20190011,21712,16062779,FAROS,20190011,0
20190012,21712,16062780,Larnaca Station,20190012,1
20010021,21712,16062781,Aradippou,20010021,0
20010022,21712,16062782,Larnaca Station,20010022,1
20010011,21712,16062783,Aradippou,20010011,0
20010012,21712,16062784,Larnaca Station,20010012,1
20010011,21712,16062785,Aradippou,20010011,0
20010012,21712,16062786,Larnaca Station,20010012,1
20030011,21712,16062787,DROMOLAXIA,20030011,0
20030012,21712,16062788,Larnaca Station,20030012,1
20040011,21712,16062789,Troulloi,20040011,0
20040012,21712,16062790,Larnaca Station,20040012,1
20040011,21712,16062791,Troulloi,20040011,0
20040012,21712,16062792,Larnaca Station,20040012,1
20060011,21712,16062793,TERSEFANOU,20060011,0
20060012,21712,16062794,LARNACA STATION,20060012,1
20150021,21712,16062795,AIRPORT,20150021,0
20150012,21712,16062796,DEKELEIA,20150012,1
20150011,21712,16062797,AIRPORT,20150011,0
20150012,21712,16062798,DEKELEIA,20150012,1
20150011,21712,16062799,AIRPORT,20150011,0
20150012,21712,16062800,DEKELEIA,20150012,1
20150011,21712,16062801,AIRPORT,20150011,0
20150012,21712,16062802,DEKELEIA,20150012,1
20150031,21712,16062803,LARNACA STATION,20150031,0
20000011,21712,16062804,Pervolia,20000011,0
20000012,21712,16062805,Larnaca Station,20000012,1
20070011,21712,16062806,KALO CHORIO,20070011,0
20070012,21712,16062807,LARNACA STATION,20070012,1
20120041,21712,16062808,Pyla,20120041,0
20120042,21712,16062809,Larnaca,20120042,1
20170011,21712,16062810,LARNACA STATION,20170011,0
20110011,21712,16062811,MALL via Drosia,20110011,0
20110012,21712,16062812,LARNACA STATION,20110012,1
20110011,21712,16062813,MALL via Drosia,20110011,0
20110012,21712,16062814,LARNACA STATION,20110012,1
20050011,21712,16062815,OROKLINI,20050011,0
20050012,21712,16062816,Larnaca Station,20050012,1
20150021,21712,16062817,AIRPORT,20150021,0
20150012,21712,16062818,DEKELEIA,20150012,1
20150011,21712,16062819,AIRPORT,20150011,0
20150012,21712,16062820,DEKELEIA,20150012,1
20150011,21712,16062821,AIRPORT,20150011,0
20150012,21712,16062822,DEKELEIA,20150012,1
20150011,21712,16062823,AIRPORT,20150011,0
20150012,21712,16062824,DEKELEIA,20150012,1
20150031,21712,16062825,LARNACA STATION,20150031,0
20080021,21712,16062826,Kamares-TradeZone,20080021,0
20180011,21712,16062827,RIZOELIA,20180011,0
20180012,21712,16062828,Larnaca Station,20180012,1
20150021,21712,16062829,AIRPORT,20150021,0
20150012,21712,16062830,DEKELEIA,20150012,1
20150011,21712,16062831,AIRPORT,20150011,0
20150012,21712,16062832,DEKELEIA,20150012,1
20150011,21712,16062833,AIRPORT,20150011,0
20150012,21712,16062834,DEKELEIA,20150012,1
20150031,21712,16062835,LARNACA STATION,20150031,0
20000011,21712,16062836,Pervolia,20000011,0
20000012,21712,16062837,Larnaca Station,20000012,1
20000011,21712,16062838,Pervolia,20000011,0
20000012,21712,16062839,Larnaca Station,20000012,1
20000011,21712,16062840,Pervolia,20000011,0
20000012,21712,16062841,Larnaca Station,20000012,1
20120041,21712,16062842,Pyla,20120041,0
20120042,21712,16062843,Larnaca,20120042,1
20030011,21712,16062844,DROMOLAXIA,20030011,0
20030012,21712,16062845,Larnaca Station,20030012,1
20110011,21712,16062846,MALL via Drosia,20110011,0
20110012,21712,16062847,LARNACA STATION,20110012,1
20010021,21712,16062848,Aradippou,20010021,0
20010022,21712,16062849,Larnaca Station,20010022,1
20050011,21712,16062850,OROKLINI,20050011,0
20050012,21712,16062851,Larnaca Station,20050012,1
20070011,21712,16062852,KALO CHORIO,20070011,0
20070012,21712,16062853,LARNACA STATION,20070012,1
20070011,21712,16062854,KALO CHORIO,20070011,0
20070012,21712,16062855,LARNACA STATION,20070012,1
20120041,21712,16062856,Pyla,20120041,0
20120042,21712,16062857,Larnaca,20120042,1
20120041,21712,16062858,Pyla,20120041,0
20120042,21712,16062859,Larnaca,20120042,1
20120041,21712,16062860,Pyla,20120041,0
20120042,21712,16062861,Larnaca,20120042,1
20120041,21712,16062862,Pyla,20120041,0
