trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
15328308,25:46:00,25:46:00,7260,24,0,0
15328308,25:47:00,25:47:00,7262,25,0,0
15328308,25:47:00,25:47:00,7265,26,0,0
15328308,25:48:00,25:48:00,5607,27,0,0
15328308,25:49:00,25:49:00,5700,28,0,0
15328308,25:50:00,25:50:00,5698,29,0,0
15328308,25:50:00,25:50:00,5696,30,0,0
15328308,25:51:00,25:51:00,5694,31,0,0
15328308,25:52:00,25:52:00,5692,32,0,0
15328308,25:53:00,25:53:00,5690,33,0,0
15328308,25:53:00,25:53:00,5688,34,0,0
15328308,25:54:00,25:54:00,5686,35,0,0
15328308,25:55:00,25:55:00,5685,36,0,0
15328308,25:56:00,25:56:00,5703,37,0,0
15328308,25:56:00,25:56:00,5705,38,0,0
15328308,25:57:00,25:57:00,8010,39,0,0
15328308,25:58:00,25:58:00,7276,40,0,0
15328308,25:59:00,25:59:00,7278,41,0,0
15328308,25:59:00,25:59:00,5750,42,0,0
15328308,26:00:00,26:00:00,5757,43,0,0
15328308,26:01:00,26:01:00,5777,44,0,0
15328308,26:02:00,26:02:00,5845,45,0,0
15328308,26:02:00,26:02:00,5841,46,0,0
15328308,26:03:00,26:03:00,5771,47,0,0
15328308,26:05:00,26:05:00,5843,48,0,0
15328308,26:05:00,26:05:00,5769,49,0,0
15328308,26:06:00,26:06:00,5767,50,0,0
15328308,26:07:00,26:07:00,5819,51,0,0
15328308,26:10:00,26:10:00,7282,52,0,0
15328308,26:11:00,26:11:00,5765,53,0,0
15328308,26:12:00,26:12:00,5778,54,0,0
15328308,26:12:00,26:12:00,5774,55,0,0
15328308,26:13:00,26:13:00,5830,56,0,0
15328308,26:14:00,26:14:00,5759,57,0,0
15328308,26:22:00,26:22:00,5791,58,0,0
15328308,26:23:00,26:23:00,5789,59,0,0
15328308,26:23:00,26:23:00,5787,60,0,0
15328308,26:25:00,26:25:00,5785,61,0,0
15328308,26:26:00,26:26:00,5783,62,0,0
15328308,26:30:00,26:30:00,5781,63,0,0
16226823,05:20:00,05:20:00,5950,0,0,0
16226823,05:20:00,05:20:00,5952,1,0,0
16226823,05:38:00,05:38:00,8009,2,0,0
16226823,05:38:00,05:38:00,5973,3,0,0
16226823,05:39:00,05:39:00,5974,4,0,0
16226823,05:41:00,05:41:00,5964,5,0,0
16226823,05:42:00,05:42:00,5976,6,0,0
16226823,05:51:00,05:51:00,5869,7,0,0
16226823,05:52:00,05:52:00,5871,8,0,0
16226823,05:53:00,05:53:00,5872,9,0,0
16226823,05:54:00,05:54:00,5874,10,0,0
16226823,05:55:00,05:55:00,5876,11,0,0
16226823,05:56:00,05:56:00,5878,12,0,0
16226823,05:58:00,05:58:00,5879,13,0,0
16226823,05:58:00,05:58:00,5901,14,0,0
16226823,05:58:00,05:58:00,5866,15,0,0
16226823,05:59:00,05:59:00,5864,16,0,0
16226823,06:00:00,06:00:00,5862,17,0,0
16226823,06:01:00,06:01:00,5861,18,0,0
16226823,06:02:00,06:02:00,5859,19,0,0
16226823,06:03:00,06:03:00,5856,20,0,0
16226823,06:05:00,06:05:00,5853,21,0,0
16226823,06:05:00,06:05:00,5852,22,0,0
16226823,06:07:00,06:07:00,5849,23,0,0
16226823,06:08:00,06:08:00,5883,24,0,0
16226823,06:10:00,06:10:00,7997,25,0,0
16226823,06:10:00,06:10:00,5900,26,0,0
16226823,06:11:00,06:11:00,5848,27,0,0
16226823,06:12:00,06:12:00,5665,28,0,0
16226823,06:13:00,06:13:00,5605,29,0,0
16226823,06:13:00,06:13:00,5604,30,0,0
16226823,06:15:00,06:15:00,5603,31,0,0
16226824,15:30:00,15:30:00,5602,0,0,0
16226824,15:31:00,15:31:00,7530,1,0,0
16226824,15:32:00,15:32:00,5606,2,0,0
16226824,15:33:00,15:33:00,5847,3,0,0
16226824,15:34:00,15:34:00,5899,4,0,0
16226824,15:34:00,15:34:00,7998,5,0,0
16226824,15:36:00,15:36:00,5883,6,0,0
16226824,15:37:00,15:37:00,5850,7,0,0
16226824,15:38:00,15:38:00,5851,8,0,0
16226824,15:39:00,15:39:00,5854,9,0,0
16226824,15:40:00,15:40:00,5855,10,0,0
16226824,15:41:00,15:41:00,5857,11,0,0
16226824,15:42:00,15:42:00,5858,12,0,0
16226824,15:43:00,15:43:00,5860,13,0,0
16226824,15:44:00,15:44:00,7996,14,0,0
16226824,15:45:00,15:45:00,5863,15,0,0
16226824,15:47:00,15:47:00,5865,16,0,0
16226824,15:47:00,15:47:00,5867,17,0,0
16226824,15:49:00,15:49:00,5877,18,0,0
16226824,15:50:00,15:50:00,5875,19,0,0
16226824,15:51:00,15:51:00,5873,20,0,0
16226824,15:54:00,15:54:00,5870,21,0,0
16226824,15:55:00,15:55:00,5868,22,0,0
16226824,16:05:00,16:05:00,5977,23,0,0
16226824,16:06:00,16:06:00,5964,24,0,0
16226824,16:07:00,16:07:00,5975,25,0,0
16226824,16:08:00,16:08:00,5972,26,0,0
16226824,16:09:00,16:09:00,8007,27,0,0
16226824,16:10:00,16:10:00,8008,28,0,0
16226824,16:29:00,16:29:00,5953,29,0,0
16226824,16:30:00,16:30:00,5951,30,0,0
16226825,05:20:00,05:20:00,5934,0,0,0
16226825,05:21:00,05:21:00,7071,1,0,0
16226825,05:21:00,05:21:00,5933,2,0,0
16226825,05:23:00,05:23:00,5935,3,0,0
16226825,05:24:00,05:24:00,5936,4,0,0
16226825,05:24:00,05:24:00,5948,5,0,0
16226825,05:25:00,05:25:00,5949,6,0,0
16226825,05:27:00,05:27:00,5968,7,0,0
16226825,05:32:00,05:32:00,5970,8,0,0
16226825,05:32:00,05:32:00,5956,9,0,0
16226825,05:34:00,05:34:00,5959,10,0,0
16226825,05:35:00,05:35:00,5960,11,0,0
16226825,05:44:00,05:44:00,5962,12,0,0
16226825,05:46:00,05:46:00,5964,13,0,0
16226825,05:47:00,05:47:00,5976,14,0,0
16226825,05:57:00,05:57:00,5869,15,0,0
16226825,05:58:00,05:58:00,5871,16,0,0
16226825,05:58:00,05:58:00,5872,17,0,0
16226825,06:00:00,06:00:00,5874,18,0,0
16226825,06:01:00,06:01:00,5876,19,0,0
16226825,06:02:00,06:02:00,5878,20,0,0
16226825,06:03:00,06:03:00,5879,21,0,0
16226825,06:03:00,06:03:00,5901,22,0,0
16226825,06:04:00,06:04:00,5866,23,0,0
16226825,06:04:00,06:04:00,5864,24,0,0
16226825,06:05:00,06:05:00,5862,25,0,0
16226825,06:06:00,06:06:00,5861,26,0,0
16226825,06:07:00,06:07:00,5859,27,0,0
16226825,06:09:00,06:09:00,5856,28,0,0
16226825,06:10:00,06:10:00,5853,29,0,0
16226825,06:11:00,06:11:00,5852,30,0,0
16226825,06:12:00,06:12:00,5849,31,0,0
16226825,06:13:00,06:13:00,5883,32,0,0
16226825,06:15:00,06:15:00,7997,33,0,0
16226825,06:15:00,06:15:00,5900,34,0,0
16226825,06:16:00,06:16:00,5848,35,0,0
16226825,06:17:00,06:17:00,5665,36,0,0
16226825,06:18:00,06:18:00,5605,37,0,0
16226825,06:18:00,06:18:00,5604,38,0,0
16226825,06:20:00,06:20:00,5603,39,0,0
16226826,05:25:00,05:25:00,5934,0,0,0
16226826,05:26:00,05:26:00,7071,1,0,0
16226826,05:26:00,05:26:00,5933,2,0,0
16226826,05:28:00,05:28:00,5935,3,0,0
16226826,05:28:00,05:28:00,5936,4,0,0
16226826,05:29:00,05:29:00,5937,5,0,0
16226826,05:32:00,05:32:00,7424,6,0,0
16226826,05:32:00,05:32:00,5939,7,0,0
16226826,05:32:00,05:32:00,7425,8,0,0
16226826,05:33:00,05:33:00,5942,9,0,0
16226826,05:34:00,05:34:00,5943,10,0,0
16226826,05:35:00,05:35:00,5945,11,0,0
16226826,05:37:00,05:37:00,7426,12,0,0
16226826,05:46:00,05:46:00,5902,13,0,0
16226826,05:47:00,05:47:00,5904,14,0,0
16226826,05:48:00,05:48:00,5931,15,0,0
16226826,05:49:00,05:49:00,5906,16,0,0
16226826,05:49:00,05:49:00,7287,17,0,0
16226826,05:49:00,05:49:00,5908,18,0,0
16226826,05:50:00,05:50:00,7289,19,0,0
16226826,05:51:00,05:51:00,5910,20,0,0
16226826,05:51:00,05:51:00,5911,21,0,0
16226826,05:53:00,05:53:00,5912,22,0,0
16226826,05:53:00,05:53:00,5914,23,0,0
16226826,06:04:00,06:04:00,5773,24,0,0
16226826,06:05:00,06:05:00,5779,25,0,0
16226826,06:06:00,06:06:00,5764,26,0,0
16226826,06:08:00,06:08:00,7281,27,0,0
16226826,06:11:00,06:11:00,5766,28,0,0
16226826,06:12:00,06:12:00,5768,29,0,0
16226826,06:12:00,06:12:00,5770,30,0,0
16226826,06:12:00,06:12:00,5844,31,0,0
16226826,06:13:00,06:13:00,5771,32,0,0
16226826,06:15:00,06:15:00,5842,33,0,0
16226826,06:16:00,06:16:00,5846,34,0,0
16226826,06:17:00,06:17:00,5680,35,0,0
16226826,06:18:00,06:18:00,7280,36,0,0
16226826,06:18:00,06:18:00,7279,37,0,0
16226826,06:19:00,06:19:00,7277,38,0,0
16226826,06:20:00,06:20:00,5683,39,0,0
16226827,05:25:00,05:25:00,7994,0,0,0
16226827,05:25:00,05:25:00,8017,1,0,0
16226827,05:26:00,05:26:00,5680,2,0,0
16226827,05:27:00,05:27:00,7280,3,0,0
16226827,05:28:00,05:28:00,7279,4,0,0
16226827,05:28:00,05:28:00,7277,5,0,0
16226827,05:29:00,05:29:00,5683,6,0,0
16226827,05:30:00,05:30:00,5706,7,0,0
16226827,05:31:00,05:31:00,5704,8,0,0
16226827,05:31:00,05:31:00,5702,9,0,0
16226827,05:32:00,05:32:00,5701,10,0,0
16226827,05:33:00,05:33:00,5684,11,0,0
16226827,05:33:00,05:33:00,5687,12,0,0
16226827,05:34:00,05:34:00,5689,13,0,0
16226827,05:35:00,05:35:00,5691,14,0,0
16226827,05:36:00,05:36:00,5693,15,0,0
16226827,05:38:00,05:38:00,5695,16,0,0
16226827,05:38:00,05:38:00,5697,17,0,0
16226827,05:39:00,05:39:00,5699,18,0,0
16226827,05:40:00,05:40:00,5608,19,0,0
16226827,05:41:00,05:41:00,7264,20,0,0
16226827,05:42:00,05:42:00,7263,21,0,0
16226827,05:42:00,05:42:00,7261,22,0,0
16226827,05:42:00,05:42:00,7259,23,0,0
16226827,05:44:00,05:44:00,5618,24,0,0
16226827,05:45:00,05:45:00,5620,25,0,0
16226827,05:46:00,05:46:00,5622,26,0,0
16226827,05:47:00,05:47:00,5623,27,0,0
16226827,05:48:00,05:48:00,5624,28,0,0
16226827,05:49:00,05:49:00,5629,29,0,0
16226827,05:50:00,05:50:00,5632,30,0,0
16226827,05:51:00,05:51:00,5634,31,0,0
16226827,05:52:00,05:52:00,5635,32,0,0
16226827,05:53:00,05:53:00,5636,33,0,0
16226827,05:54:00,05:54:00,5638,34,0,0
16226827,05:54:00,05:54:00,5647,35,0,0
16226827,05:57:00,05:57:00,5648,36,0,0
16226827,05:59:00,05:59:00,7266,37,0,0
16226827,06:01:00,06:01:00,5655,38,0,0
16226827,06:02:00,06:02:00,5656,39,0,0
16226827,06:07:00,06:07:00,5658,40,0,0
16226827,06:07:00,06:07:00,5602,41,0,0
16226827,06:08:00,06:08:00,7530,42,0,0
16226827,06:09:00,06:09:00,5606,43,0,0
16226827,06:10:00,06:10:00,5847,44,0,0
16226827,06:11:00,06:11:00,5899,45,0,0
16226827,06:12:00,06:12:00,5883,46,0,0
16226827,06:13:00,06:13:00,5850,47,0,0
16226827,06:14:00,06:14:00,5851,48,0,0
16226827,06:15:00,06:15:00,5854,49,0,0
16226827,06:16:00,06:16:00,5855,50,0,0
16226827,06:17:00,06:17:00,5857,51,0,0
16226827,06:17:00,06:17:00,5858,52,0,0
16226827,06:19:00,06:19:00,5860,53,0,0
16226827,06:19:00,06:19:00,7996,54,0,0
16226827,06:20:00,06:20:00,5863,55,0,0
16226827,06:21:00,06:21:00,5865,56,0,0
16226827,06:23:00,06:23:00,7290,57,0,0
16226827,06:24:00,06:24:00,5879,58,0,0
16226827,06:25:00,06:25:00,5901,59,0,0
16226828,05:25:00,05:25:00,7994,0,0,0
16226828,05:25:00,05:25:00,8017,1,0,0
16226828,05:26:00,05:26:00,5680,2,0,0
16226828,05:27:00,05:27:00,7280,3,0,0
16226828,05:27:00,05:27:00,7279,4,0,0
16226828,05:28:00,05:28:00,7277,5,0,0
16226828,05:29:00,05:29:00,5683,6,0,0
16226828,05:30:00,05:30:00,5706,7,0,0
16226828,05:30:00,05:30:00,5704,8,0,0
16226828,05:30:00,05:30:00,5702,9,0,0
16226828,05:31:00,05:31:00,5701,10,0,0
16226828,05:32:00,05:32:00,5707,11,0,0
16226828,05:32:00,05:32:00,5709,12,0,0
16226828,05:33:00,05:33:00,8001,13,0,0
16226828,05:33:00,05:33:00,5711,14,0,0
16226828,05:34:00,05:34:00,5714,15,0,0
16226828,05:35:00,05:35:00,5715,16,0,0
16226828,05:36:00,05:36:00,5718,17,0,0
16226828,05:37:00,05:37:00,5719,18,0,0
16226828,05:37:00,05:37:00,5691,19,0,0
16226828,05:38:00,05:38:00,5693,20,0,0
16226828,05:39:00,05:39:00,5695,21,0,0
16226828,05:40:00,05:40:00,5697,22,0,0
16226828,05:41:00,05:41:00,5699,23,0,0
16226828,05:42:00,05:42:00,5608,24,0,0
16226828,05:43:00,05:43:00,7264,25,0,0
16226828,05:43:00,05:43:00,7263,26,0,0
16226828,05:43:00,05:43:00,7261,27,0,0
16226828,05:44:00,05:44:00,7259,28,0,0
16226828,05:45:00,05:45:00,5618,29,0,0
16226828,05:46:00,05:46:00,5620,30,0,0
16226828,05:46:00,05:46:00,5622,31,0,0
16226828,05:47:00,05:47:00,5623,32,0,0
16226828,05:48:00,05:48:00,5624,33,0,0
16226828,05:49:00,05:49:00,5629,34,0,0
16226828,05:50:00,05:50:00,5632,35,0,0
16226828,05:51:00,05:51:00,5634,36,0,0
16226828,05:52:00,05:52:00,5635,37,0,0
16226828,05:53:00,05:53:00,5636,38,0,0
16226828,05:54:00,05:54:00,5638,39,0,0
16226828,05:55:00,05:55:00,5652,40,0,0
16226828,05:57:00,05:57:00,5653,41,0,0
16226828,05:58:00,05:58:00,5655,42,0,0
16226828,05:59:00,05:59:00,5656,43,0,0
16226828,06:03:00,06:03:00,5658,44,0,0
16226828,06:03:00,06:03:00,5602,45,0,0
16226828,06:04:00,06:04:00,7530,46,0,0
16226828,06:05:00,06:05:00,5606,47,0,0
16226828,06:06:00,06:06:00,5847,48,0,0
16226828,06:07:00,06:07:00,5899,49,0,0
16226828,06:08:00,06:08:00,5883,50,0,0
16226828,06:09:00,06:09:00,5850,51,0,0
16226828,06:10:00,06:10:00,5851,52,0,0
16226828,06:11:00,06:11:00,5854,53,0,0
16226828,06:11:00,06:11:00,5855,54,0,0
16226828,06:12:00,06:12:00,5857,55,0,0
16226828,06:12:00,06:12:00,5858,56,0,0
16226828,06:14:00,06:14:00,5860,57,0,0
16226828,06:14:00,06:14:00,7996,58,0,0
16226828,06:15:00,06:15:00,5863,59,0,0
16226828,06:16:00,06:16:00,5865,60,0,0
16226828,06:17:00,06:17:00,7290,61,0,0
16226828,06:19:00,06:19:00,5877,62,0,0
16226828,06:20:00,06:20:00,5875,63,0,0
16226828,06:21:00,06:21:00,5873,64,0,0
16226828,06:23:00,06:23:00,5870,65,0,0
16226828,06:23:00,06:23:00,5868,66,0,0
16226828,06:31:00,06:31:00,5977,67,0,0
16226828,06:32:00,06:32:00,5964,68,0,0
16226828,06:33:00,06:33:00,5975,69,0,0
16226828,06:34:00,06:34:00,5972,70,0,0
16226828,06:35:00,06:35:00,5963,71,0,0
16226828,06:43:00,06:43:00,5961,72,0,0
16226828,06:45:00,06:45:00,5958,73,0,0
16226828,06:46:00,06:46:00,5957,74,0,0
16226828,06:46:00,06:46:00,5971,75,0,0
16226828,06:48:00,06:48:00,5955,76,0,0
16226828,06:53:00,06:53:00,5934,77,0,0
16226828,06:58:00,06:58:00,6920,78,0,0
16226828,07:00:00,07:00:00,6921,79,0,0
16226828,07:01:00,07:01:00,6910,80,0,0
16226828,07:01:00,07:01:00,6661,81,0,0
16226828,07:02:00,07:02:00,6663,82,0,0
16226828,07:02:00,07:02:00,6665,83,0,0
16226828,07:02:00,07:02:00,6667,84,0,0
16226828,07:03:00,07:03:00,6669,85,0,0
16226828,07:04:00,07:04:00,6671,86,0,0
16226828,07:04:00,07:04:00,6447,87,0,0
16226828,07:05:00,07:05:00,6450,88,0,0
16226828,07:05:00,07:05:00,6417,89,0,0
16226828,07:06:00,07:06:00,6420,90,0,0
16226828,07:07:00,07:07:00,6423,91,0,0
16226828,07:07:00,07:07:00,6427,92,0,0
16226828,07:08:00,07:08:00,6431,93,0,0
16226828,07:09:00,07:09:00,6552,94,0,0
16226828,07:09:00,07:09:00,6553,95,0,0
16226828,07:10:00,07:10:00,6554,96,0,0
16226828,07:11:00,07:11:00,6555,97,0,0
16226828,07:12:00,07:12:00,6594,98,0,0
16226828,07:13:00,07:13:00,6595,99,0,0
16226828,07:14:00,07:14:00,6161,100,0,0
16226828,07:15:00,07:15:00,6162,101,0,0
16226828,07:15:00,07:15:00,6904,102,0,0
16226828,07:16:00,07:16:00,6497,103,0,0
16226828,07:16:00,07:16:00,6734,104,0,0
16226828,07:17:00,07:17:00,6102,105,0,0
16226828,07:18:00,07:18:00,6537,106,0,0
16226828,07:18:00,07:18:00,6172,107,0,0
16226828,07:18:00,07:18:00,6169,108,0,0
16226828,07:19:00,07:19:00,6168,109,0,0
16226828,07:19:00,07:19:00,6394,110,0,0
16226828,07:20:00,07:20:00,6540,111,0,0
16226828,07:20:00,07:20:00,6367,112,0,0
16226828,07:21:00,07:21:00,6326,113,0,0
16226828,07:21:00,07:21:00,6327,114,0,0
16226828,07:22:00,07:22:00,6325,115,0,0
16226828,07:23:00,07:23:00,6324,116,0,0
16226828,07:23:00,07:23:00,6288,117,0,0
16226828,07:25:00,07:25:00,7255,118,0,0
16226829,08:15:00,08:15:00,6882,0,0,0
16226829,08:15:00,08:15:00,6164,1,0,0
16226829,08:16:00,08:16:00,7255,2,0,0
16226829,08:17:00,08:17:00,6393,3,0,0
16226829,08:18:00,08:18:00,6395,4,0,0
16226829,08:18:00,08:18:00,6539,5,0,0
16226829,08:18:00,08:18:00,6895,6,0,0
16226829,08:19:00,08:19:00,6371,7,0,0
16226829,08:19:00,08:19:00,6372,8,0,0
16226829,08:20:00,08:20:00,6894,9,0,0
16226829,08:20:00,08:20:00,6102,10,0,0
16226829,08:20:00,08:20:00,6345,11,0,0
16226829,08:21:00,08:21:00,6733,12,0,0
16226829,08:21:00,08:21:00,6597,13,0,0
16226829,08:23:00,08:23:00,6596,14,0,0
16226829,08:23:00,08:23:00,6599,15,0,0
16226829,08:24:00,08:24:00,6601,16,0,0
16226829,08:25:00,08:25:00,6603,17,0,0
16226829,08:27:00,08:27:00,6556,18,0,0
16226829,08:27:00,08:27:00,6557,19,0,0
16226829,08:28:00,08:28:00,6694,20,0,0
16226829,08:29:00,08:29:00,6414,21,0,0
16226829,08:30:00,08:30:00,6418,22,0,0
16226829,08:31:00,08:31:00,6421,23,0,0
16226829,08:31:00,08:31:00,6425,24,0,0
16226829,08:32:00,08:32:00,6429,25,0,0
16226829,08:33:00,08:33:00,6650,26,0,0
16226829,08:34:00,08:34:00,6435,27,0,0
16226829,08:35:00,08:35:00,6653,28,0,0
16226829,08:35:00,08:35:00,6656,29,0,0
16226829,08:36:00,08:36:00,6657,30,0,0
16226829,08:37:00,08:37:00,6658,31,0,0
16226829,08:37:00,08:37:00,6922,32,0,0
16226829,08:44:00,08:44:00,5934,33,0,0
16226829,08:49:00,08:49:00,5954,34,0,0
16226829,08:50:00,08:50:00,5970,35,0,0
16226829,08:50:00,08:50:00,5956,36,0,0
16226829,08:52:00,08:52:00,5959,37,0,0
16226829,08:53:00,08:53:00,5960,38,0,0
16226829,09:01:00,09:01:00,5962,39,0,0
16226829,09:02:00,09:02:00,5973,40,0,0
16226829,09:03:00,09:03:00,5974,41,0,0
16226829,09:04:00,09:04:00,5964,42,0,0
16226829,09:05:00,09:05:00,5976,43,0,0
16226829,09:13:00,09:13:00,5869,44,0,0
16226829,09:14:00,09:14:00,5871,45,0,0
16226829,09:15:00,09:15:00,5872,46,0,0
16226829,09:16:00,09:16:00,5874,47,0,0
16226829,09:17:00,09:17:00,5876,48,0,0
16226829,09:18:00,09:18:00,5878,49,0,0
16226829,09:19:00,09:19:00,7291,50,0,0
16226829,09:20:00,09:20:00,5866,51,0,0
16226829,09:21:00,09:21:00,5864,52,0,0
16226829,09:22:00,09:22:00,5862,53,0,0
16226829,09:22:00,09:22:00,5861,54,0,0
16226829,09:23:00,09:23:00,5859,55,0,0
16226829,09:24:00,09:24:00,5856,56,0,0
16226829,09:26:00,09:26:00,5853,57,0,0
16226829,09:26:00,09:26:00,5852,58,0,0
16226829,09:27:00,09:27:00,5849,59,0,0
16226829,09:28:00,09:28:00,5883,60,0,0
16226829,09:29:00,09:29:00,5900,61,0,0
16226829,09:30:00,09:30:00,5848,62,0,0
16226829,09:31:00,09:31:00,5665,63,0,0
16226829,09:31:00,09:31:00,5605,64,0,0
16226829,09:32:00,09:32:00,5604,65,0,0
16226829,09:33:00,09:33:00,5603,66,0,0
16226829,09:37:00,09:37:00,5657,67,0,0
16226829,09:38:00,09:38:00,5654,68,0,0
16226829,09:39:00,09:39:00,5650,69,0,0
16226829,09:41:00,09:41:00,5651,70,0,0
16226829,09:42:00,09:42:00,5639,71,0,0
16226829,09:43:00,09:43:00,5637,72,0,0
16226829,09:44:00,09:44:00,7999,73,0,0
16226829,09:45:00,09:45:00,5633,74,0,0
16226829,09:46:00,09:46:00,5631,75,0,0
16226829,09:47:00,09:47:00,5630,76,0,0
16226829,09:48:00,09:48:00,5625,77,0,0
16226829,09:49:00,09:49:00,5627,78,0,0
16226829,09:50:00,09:50:00,5622,79,0,0
16226829,09:50:00,09:50:00,5623,80,0,0
16226829,09:51:00,09:51:00,5624,81,0,0
16226829,09:52:00,09:52:00,5625,82,0,0
16226829,09:53:00,09:53:00,5627,83,0,0
16226829,09:54:00,09:54:00,5621,84,0,0
16226829,09:54:00,09:54:00,5619,85,0,0
16226829,09:55:00,09:55:00,5617,86,0,0
16226829,09:56:00,09:56:00,5614,87,0,0
16226829,09:56:00,09:56:00,7260,88,0,0
16226829,09:56:00,09:56:00,7262,89,0,0
16226829,09:57:00,09:57:00,7265,90,0,0
16226829,09:58:00,09:58:00,5607,91,0,0
16226829,09:58:00,09:58:00,5700,92,0,0
16226829,10:00:00,10:00:00,5698,93,0,0
16226829,10:00:00,10:00:00,5696,94,0,0
16226829,10:01:00,10:01:00,5694,95,0,0
16226829,10:02:00,10:02:00,5692,96,0,0
16226829,10:03:00,10:03:00,5720,97,0,0
16226829,10:03:00,10:03:00,5717,98,0,0
16226829,10:04:00,10:04:00,5716,99,0,0
16226829,10:05:00,10:05:00,5713,100,0,0
16226829,10:06:00,10:06:00,5712,101,0,0
16226829,10:07:00,10:07:00,8002,102,0,0
16226829,10:07:00,10:07:00,5710,103,0,0
16226829,10:08:00,10:08:00,5708,104,0,0
16226829,10:09:00,10:09:00,5703,105,0,0
16226829,10:09:00,10:09:00,5705,106,0,0
16226829,10:11:00,10:11:00,8010,107,0,0
16226829,10:12:00,10:12:00,7276,108,0,0
16226829,10:12:00,10:12:00,7278,109,0,0
16226829,10:13:00,10:13:00,5750,110,0,0
16226829,10:13:00,10:13:00,5757,111,0,0
16226829,10:14:00,10:14:00,8016,112,0,0
16226829,10:15:00,10:15:00,7994,113,0,0
16226830,05:25:00,05:25:00,5934,0,0,0
16226830,05:26:00,05:26:00,7071,1,0,0
16226830,05:26:00,05:26:00,5933,2,0,0
16226830,05:28:00,05:28:00,5935,3,0,0
16226830,05:28:00,05:28:00,5936,4,0,0
16226830,05:29:00,05:29:00,5937,5,0,0
16226830,05:32:00,05:32:00,7424,6,0,0
16226830,05:32:00,05:32:00,5939,7,0,0
16226830,05:33:00,05:33:00,7425,8,0,0
16226830,05:33:00,05:33:00,5942,9,0,0
16226830,05:34:00,05:34:00,5943,10,0,0
16226830,05:35:00,05:35:00,5945,11,0,0
16226830,05:37:00,05:37:00,7426,12,0,0
16226830,05:47:00,05:47:00,5902,13,0,0
16226830,05:48:00,05:48:00,5904,14,0,0
16226830,05:49:00,05:49:00,5931,15,0,0
16226830,05:49:00,05:49:00,5906,16,0,0
16226830,05:50:00,05:50:00,7287,17,0,0
16226830,05:50:00,05:50:00,5908,18,0,0
16226830,05:50:00,05:50:00,7289,19,0,0
16226830,05:51:00,05:51:00,5910,20,0,0
16226830,05:52:00,05:52:00,5911,21,0,0
16226830,05:53:00,05:53:00,5912,22,0,0
16226830,05:54:00,05:54:00,5914,23,0,0
16226830,06:04:00,06:04:00,8005,24,0,0
16226830,06:04:00,06:04:00,8006,25,0,0
16226830,06:05:00,06:05:00,5773,26,0,0
16226830,06:06:00,06:06:00,5779,27,0,0
16226830,06:07:00,06:07:00,5764,28,0,0
16226830,06:08:00,06:08:00,7281,29,0,0
16226830,06:12:00,06:12:00,5766,30,0,0
16226830,06:13:00,06:13:00,5768,31,0,0
16226830,06:13:00,06:13:00,5770,32,0,0
16226830,06:13:00,06:13:00,5844,33,0,0
16226830,06:14:00,06:14:00,5842,34,0,0
16226830,06:15:00,06:15:00,5846,35,0,0
16226830,06:16:00,06:16:00,5753,36,0,0
16226830,06:17:00,06:17:00,7995,37,0,0
16226830,06:18:00,06:18:00,5754,38,0,0
16226830,06:18:00,06:18:00,5711,39,0,0
16226830,06:20:00,06:20:00,5714,40,0,0
16226830,06:20:00,06:20:00,5715,41,0,0
16226830,06:21:00,06:21:00,5718,42,0,0
16226830,06:22:00,06:22:00,5719,43,0,0
16226830,06:22:00,06:22:00,5691,44,0,0
16226830,06:23:00,06:23:00,5693,45,0,0
16226830,06:24:00,06:24:00,5695,46,0,0
16226830,06:25:00,06:25:00,5697,47,0,0
16226830,06:26:00,06:26:00,5699,48,0,0
16226830,06:27:00,06:27:00,5608,49,0,0
16226830,06:27:00,06:27:00,7264,50,0,0
16226830,06:28:00,06:28:00,5611,51,0,0
16226830,06:28:00,06:28:00,5612,52,0,0
16226830,06:29:00,06:29:00,5613,53,0,0
16226830,06:30:00,06:30:00,5618,54,0,0
16226830,06:31:00,06:31:00,5620,55,0,0
16226830,06:32:00,06:32:00,5622,56,0,0
16226830,06:33:00,06:33:00,5623,57,0,0
16226830,06:34:00,06:34:00,5624,58,0,0
16226830,06:34:00,06:34:00,5629,59,0,0
16226830,06:36:00,06:36:00,5632,60,0,0
16226830,06:37:00,06:37:00,5634,61,0,0
16226830,06:37:00,06:37:00,5635,62,0,0
16226830,06:38:00,06:38:00,5636,63,0,0
16226830,06:39:00,06:39:00,5638,64,0,0
16226830,06:40:00,06:40:00,5647,65,0,0
16226831,07:30:00,07:30:00,5640,0,0,0
16226831,07:30:00,07:30:00,5639,1,0,0
16226831,07:31:00,07:31:00,5637,2,0,0
16226831,07:32:00,07:32:00,7999,3,0,0
16226831,07:32:00,07:32:00,5633,4,0,0
16226831,07:33:00,07:33:00,5631,5,0,0
16226831,07:34:00,07:34:00,5630,6,0,0
16226831,07:35:00,07:35:00,5625,7,0,0
16226831,07:36:00,07:36:00,5627,8,0,0
16226831,07:37:00,07:37:00,5622,9,0,0
16226831,07:38:00,07:38:00,5623,10,0,0
16226831,07:39:00,07:39:00,5624,11,0,0
16226831,07:39:00,07:39:00,5625,12,0,0
16226831,07:40:00,07:40:00,5627,13,0,0
16226831,07:41:00,07:41:00,5621,14,0,0
16226831,07:42:00,07:42:00,5619,15,0,0
